MLS Listing,,Single Family Residential,709 Shotwell St,San Francisco,CA,94110,2099000,4,2,Inner Mission,2486,1424,1875,9,844,,Active,,,http://www.redfin.com/CA/San-Francisco/709-Shotwell-St-94110/home/713160,San Francisco MLS,459677,N,Y,37.756925,-122.415361
MLS Listing,,Condo/Co-op,116 St Marys Ave,San Francisco,CA,94112,1195000,4,2.5,Bernal Heights,,,1907,9,,,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/116-Saint-Marys-Ave-94112/home/1380000,San Francisco MLS,459659,N,Y,37.7349581,-122.4280933
MLS Listing,,Condo/Co-op,114 St Marys Ave,San Francisco,CA,94112,795000,2,2,Bernal Heights,,,,9,,,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/114-Saint-Marys-Ave-94112/home/104219979,San Francisco MLS,459658,N,Y,37.734982,-122.427962
MLS Listing,,Condo/Co-op,640 Davis St #45,San Francisco,CA,94111,1225000,1,1,Financial District,914,,1983,9,1340,710,Active,,,http://www.redfin.com/CA/San-Francisco/640-Davis-St-94111/unit-45/home/546052,San Francisco MLS,459594,N,Y,37.7984405,-122.3983781
MLS Listing,,Multi-Family (2-4 Unit),449-451 Frederick St,San Francisco,CA,94117,1995000,2,2,Parnassus/Ashbury Heights,3500,3438,1900,9,570,,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/451-Frederick-St-94117/home/1444000,San Francisco MLS,459505,N,Y,37.7664838,-122.4514433
MLS Listing,,Condo/Co-op,133 Charles St,San Francisco,CA,94131,1100000,2,1,Glen Park,972,,1910,9,1132,400,Active,,,http://www.redfin.com/CA/San-Francisco/133-Charles-St-94131/home/130705027,San Francisco MLS,459668,N,Y,37.7383043,-122.4258516
MLS Listing,,Single Family Residential,2526 Francisco St,San Francisco,CA,94123,5588000,5,4.5,Marina,3945,2896,1927,9,1416,,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/2526-Francisco-St-94123/home/881834,San Francisco MLS,459673,N,Y,37.8005965,-122.4468295
MLS Listing,,Single Family Residential,4217 22nd St,San Francisco,CA,94114,1659000,3,2,Noe Valley,1913,1912,1908,9,867,,Active,July-2-2017 02:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/4217-22nd-St-94114/home/678962,San Francisco MLS,459574,N,Y,37.7540404,-122.4391627
MLS Listing,,Single Family Residential,519 Sanchez St,San Francisco,CA,94114,2600000,4,2,Eureka Valley/Dolore,2938,2748,,9,885,,Active,,,http://www.redfin.com/CA/San-Francisco/519-Sanchez-St-94114/home/1719369,San Francisco MLS,459663,N,Y,37.760781,-122.430204
MLS Listing,,Single Family Residential,307 Athens St,San Francisco,CA,94112,995000,4,2,Excelsior,2007,2500,1922,9,496,,Active,July-2-2017 01:00 PM,July-2-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/307-Athens-St-94112/home/1671679,San Francisco MLS,457091,N,Y,37.722919,-122.427118
